"id","ts","dur","surface_frame_token","display_frame_token","layer_name","present_type","jank_type","on_time_finish","display_start_ns","display_duration_ns","display_end_ns","display_present_type"
13549,53015627046525,101699125,12170016,12170038,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53015744232483,96875334,53015841107817,"Late Present"
13744,53015641473817,142039667,12170024,12170046,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53015797304942,107048000,53015904352942,"Late Present"
13977,53015732100776,121440042,12170031,12170054,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing, SurfaceFlinger Stuffing",0,53015859428235,56332708,53015915760943,"Late Present"
14249,53015784690693,148483875,12170039,12170062,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53015941197234,19153750,53015960350984,"Late Present"
14500,53015857744358,89327084,12170047,12170071,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53015974819900,12102625,53015986922525,"Early Present"
14781,53015927046150,39171834,12170055,12170079,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53015991559942,14543417,53016006103359,"On-time Present"
15521,53016057923942,95655834,12170108,12170123,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53016158329317,15387875,53016173717192,"On-time Present"
15968,53016166272609,17517542,12170131,12170159,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53016191080817,13093042,53016204173859,"Early Present"
16581,53016236763484,17538666,12170189,12170203,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53016257981692,16518000,53016274499692,"On-time Present"
17556,53016327851984,11643334,12170241,12170248,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53016341573943,13724625,53016355298568,"On-time Present"
19884,53017095518443,16693500,12170566,12170581,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53017124602735,12850625,53017137453360,"Early Present"
20697,53017259423318,92550208,12170638,12170690,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53017357756318,23979875,53017381736193,"Late Present"
21647,53017348251651,33491708,12170645,12170720,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53017391149609,27368625,53017418518234,"Late Present"
22360,53017392900359,39979167,12170728,12170766,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53017457798984,14461167,53017472260151,"On-time Present"
23278,53017477382402,22967500,12170775,12170796,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53017507942735,17564458,53017525507193,"Late Present"
23377,53017491917568,110039417,12170789,12170820,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing, SurfaceFlinger Stuffing",0,53017602804360,13461958,53017616266318,"Late Present"
23827,53017516218859,99707334,12170797,12170821,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, Buffer Stuffing",1,53017642020693,49824125,53017691844818,"Late Present"
23918,53017529521818,174013833,12170805,12170829,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53017708705735,39910791,53017748616526,"Late Present"
24305,53017625988776,123685917,12170813,12170837,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53017759325901,44600375,53017803926276,"Late Present"
24563,53017706955693,98060500,12170822,12170845,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53017811501693,53215167,53017864716860,"Late Present"
24874,53017750129318,116928167,12170830,12170853,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53017874790277,54790291,53017929580568,"Late Present"
25227,53017808941777,122323583,12170838,12170861,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53017941419902,44284791,53017985704693,"Late Present"
25544,53017868476318,119240000,12170846,12170869,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53017993679693,58806250,53018052485943,"Late Present"
25878,53017934423068,141892917,12170854,12170877,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53018091153443,60369084,53018151522527,"Late Present"
26160,53017987965902,166762709,12170862,12170885,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53018163793486,43250125,53018207043611,"Late Present"
26908,53018165917901,47611250,12170886,12170907,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53018224874651,40780417,53018265655068,"Late Present"
27119,53018193040985,74389000,12170893,12170924,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53018274475527,12710625,53018287186152,"Early Present"
29241,53018824903653,14622833,12171156,12171163,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error",1,53018842883569,20776500,53018863660069,"Late Present"
29506,53018846240985,25948792,12171164,12171178,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53018874719652,14223416,53018888943068,"On-time Present"
29861,53018891390111,12064625,12171186,12171193,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Early Present","Prediction Error",1,53018908622361,12176500,53018920798861,"Early Present"
30072,53018909054569,15728417,12171194,12171208,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53018947449319,33502917,53018980952236,"Late Present"
30316,53018924958527,57300875,12171201,12171223,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53018994472277,131529792,53019126002069,"Late Present"
30487,53018950692319,129871042,12171209,12171231,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing, SurfaceFlinger Stuffing",0,53019101453111,24549375,53019126002486,"Late Present"
30659,53018982589360,155203251,12171216,12171239,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53019143926819,61215667,53019205142486,"Late Present"
31174,53019127972236,78195208,12171224,12171254,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53019211406194,58489708,53019269895902,"Late Present"
31470,53019145334402,125396667,12171240,12171262,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53019277054027,74093292,53019351147319,"Late Present"
31722,53019212896569,142363916,12171247,12171270,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53019358036319,22275250,53019380311569,"Late Present"
31965,53019282217320,100256500,12171255,12171278,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53019394012153,16305333,53019410317486,"Late Present"
32155,53019357121277,63157083,12171263,12171293,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53019424537735,15684292,53019440222027,"On-time Present"
32959,53019538598527,82762667,12171336,12171365,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53019624382819,14775500,53019639158319,"On-time Present"
33168,53019607119235,20418125,12171343,12171380,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53019641234152,16496083,53019657730235,"On-time Present"
34417,53019760235445,15031375,12171453,12171475,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53019791113945,13567042,53019804680987,"On-time Present"
37068,53020508601820,8635166,12171802,12171809,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Early Present","Prediction Error",1,53020524473903,10911375,53020535385278,"Early Present"
38082,53020693224528,80473291,12171889,12171948,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53020774669236,16917833,53020791587069,"On-time Present"
39683,53020777981778,21518750,12171911,12171971,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53020807941028,16652500,53020824593528,"On-time Present"
40327,53020841473444,14776959,12172001,12172008,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53020858043278,16084708,53020874127986,"On-time Present"
40687,53020859834987,107086042,12172009,12172046,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, SurfaceFlinger Stuffing",0,53020967609779,12836958,53020980446737,"Late Present"
40931,53020889285904,107330208,12172024,12172047,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021013782695,68594792,53021082377487,"Late Present"
41171,53020900950404,180288583,12172031,12172055,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021101022987,33981375,53021135004362,"Late Present"
41588,53021007445904,128711333,12172039,12172063,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021149366195,56757126,53021206123321,"Late Present"
41842,53021082947319,124836876,12172048,12172071,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021226983028,57221958,53021284204986,"Late Present"
42230,53021152422528,132245292,12172056,12172079,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021297243070,55039750,53021352282820,"Late Present"
42465,53021211639236,141334834,12172064,12172087,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021358023570,63128250,53021421151820,"Late Present"
42909,53021298343445,123423208,12172072,12172095,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021426041695,62519250,53021488560945,"Late Present"
43144,53021356332278,133120459,12172080,12172103,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021499625028,42455167,53021542080195,"Late Present"
43546,53021427666612,122864958,12172088,12172118,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53021559485820,47470542,53021606956362,"Late Present"
43978,53021531483695,88324750,12172104,12172126,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53021624827820,15880500,53021640708320,"On-time Present"
44658,53021615745695,41086333,12172119,12172135,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53021657969945,16218250,53021674188195,"On-time Present"
45085,53021643602570,42040291,12172127,12172150,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53021691610695,14488708,53021706099403,"On-time Present"
45448,53021660143695,58160667,12172136,12172158,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53021724858529,15987791,53021740846320,"On-time Present"
45692,53021685997111,44482667,12172143,12172166,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53021741233611,12200500,53021753434111,"Early Present"
46065,53021710560112,44253875,12172151,12172174,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53021757784237,16556916,53021774341153,"On-time Present"
46443,53021734454945,51080875,12172159,12172182,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53021791619028,25207042,53021816826070,"Late Present"
46793,53021755749237,54220250,12172167,12172190,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53021816904237,12720166,53021829624403,"Late Present"
47166,53021778144611,57646292,12172175,12172191,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53021844564570,12894083,53021857458653,"On-time Present"
47822,53021825361778,44409708,12172183,12172206,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53021874843737,13304625,53021888148362,"On-time Present"
49450,53022308097028,15727167,12172389,12172396,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Early Present","Prediction Error",1,53022324624612,12794750,53022337419362,"Early Present"
49701,53022325021154,13603708,12172397,12172404,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error",1,53022341301362,29397792,53022370699154,"Late Present"
50017,53022364813738,5960375,12172412,12172419,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53022374767488,16884500,53022391651988,"On-time Present"
50203,53022374926904,23796833,12172420,12172434,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53022424552820,98321084,53022522873904,"Late Present"
50320,53022392590737,137932792,12172427,12172449,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53022548424195,52908251,53022601332446,"Late Present"
50583,53022425350820,178971709,12172435,12172457,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53022620717987,55443958,53022676161945,"Late Present"
50847,53022534533821,144461833,12172442,12172465,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53022694743738,48371875,53022743115613,"Late Present"
51251,53022622875362,122080208,12172450,12172473,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53022759282737,57703083,53022816985820,"Late Present"
51430,53022681313654,136944292,12172458,12172481,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53022826311696,27950416,53022854262112,"Late Present"
51684,53022752353196,130595125,12172466,12172489,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Display HAL, App Deadline Missed, Buffer Stuffing",0,53022891314280,31898333,53022923212613,"Late Present"
52020,53022835340029,98085208,12172474,12172511,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53022941315029,15386041,53022956701070,"On-time Present"
52852,53023074694404,92598000,12172568,12172612,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53023175371863,16480583,53023191852446,"On-time Present"
53048,53023138686488,80454750,12172575,12172621,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53023226541946,12125500,53023238667446,"On-time Present"
55723,53023457979362,14568959,12172763,12172770,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53023474573279,15479458,53023490052737,"On-time Present"
57244,53024080465404,7168000,12173024,12173031,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Early Present","Prediction Error",1,53024091330946,12587750,53024103918696,"Early Present"
58239,53024291885488,127523375,12173125,12173214,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53024424776571,19152250,53024443928821,"Late Present"
59455,53024367125738,69006500,12173147,12173223,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53024457850404,15330209,53024473180613,"On-time Present"
60690,53024459157988,70921250,12173224,12173264,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53024558341738,16588583,53024574930321,"On-time Present"
61037,53024490960446,39561292,12173239,12173266,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53024591452863,20939791,53024612392654,"Late Present"
61343,53024523232613,59828166,12173248,12173282,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53024624553654,19294834,53024643848488,"Late Present"
61804,53024575262113,47915333,12173256,12173284,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, Buffer Stuffing",1,53024658430571,116265667,53024774696238,"Late Present"
62004,53024594947821,52391042,12173267,12173292,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing, SurfaceFlinger Stuffing",1,53024772612613,16481292,53024789093905,"Late Present"
62384,53024647760571,184710917,12173275,12173314,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53024847138738,61163708,53024908302446,"Late Present"
63125,53024876572571,41860625,12173329,12173343,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53024932082321,64997000,53024997079321,"Late Present"
63287,53024912252613,92799417,12173336,12173358,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53025007891655,81034291,53025088925946,"Late Present"
63453,53024932300488,160238000,12173344,12173366,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53025108070238,52130209,53025160200447,"Late Present"
63765,53025006220946,160495834,12173351,12173374,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53025177255530,53126333,53025230381863,"Late Present"
64094,53025094124655,143540916,12173359,12173383,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53025259079530,25667833,53025284747363,"Late Present"
64409,53025173227738,116247458,12173367,12173391,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53025293566863,51718375,53025345285238,"Late Present"
64958,53025245910113,107817375,12173375,12173413,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53025357925363,11808042,53025369733405,"Early Present"
67107,53025908116073,15984708,12173645,12173652,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Early Present","Prediction Error",1,53025924625031,12011958,53025936636989,"Early Present"
67315,53025924819323,13700250,12173653,12173660,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53025941121823,15754416,53025956876239,"On-time Present"
67682,53025959948447,11108000,12173668,12173675,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53025974714614,14760625,53025989475239,"On-time Present"
67891,53025974956364,14436542,12173676,12173683,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed",1,53025991323573,59447833,53026050771406,"Late Present"
68219,53025992206196,60543667,12173684,12173705,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53026058146238,56377042,53026114523280,"Late Present"
